ticker,revised_ticker,first_qualifying_date,last_qualifying_date,mktcap_bucket,bucket_population,best_rank_in_bucket,worst_rank_in_bucket,num_hh_flagpoles,hh_dates,hh_confirmed_dates,suggested_resistances,latest_suggested_resistance,is_valid_flag,resistance_override,status,streak_still_active
ASTX.1^13,ASTX,2013-09-04,2013-09-17,small,20.0,1.0,2.0,1.0,2013-09-04,2013-09-06,9.39,9.39,,,OK,
ASX,ASX,2026-07-02,2026-07-13,large_plus,49.0,9.0,15.0,2.0,2026-07-02; 2026-08-13,2026-07-07; 2026-08-17,45.515; 40.305,40.305,,,OK,
ASXC^24,ASXC,2016-02-19,2016-02-26,,,,,0.0,,,,,,,no_pivot_yet,False
ASXC^24,ASXC,2017-10-17,2017-11-06,,,,,0.0,,,,,,,no_pivot_yet,False
ASXC^24,ASXC,2018-05-29,2018-07-11,,,,,0.0,,,,,,,no_pivot_yet,False
ASXC^24,ASXC,2018-07-23,2018-08-09,,,,,0.0,,,,,,,no_pivot_yet,False
ASXC^24,ASXC,2018-09-06,2018-09-25,,,,,0.0,,,,,,,no_pivot_yet,False
ASXC^24,ASXC,2021-01-14,2021-02-12,,,,,0.0,,,,,,,no_pivot_yet,False
ASXC^24,ASXC,2021-06-07,2021-06-17,small,88.0,5.0,16.0,1.0,2021-06-08,2021-06-10,3.75,3.75,,,OK,
ASYS,ASYS,2011-02-10,2011-02-11,small,17.0,15.0,15.0,1.0,2011-02-09,2011-02-11,30.8,30.8,,,OK,
ATAI,ATAI,2025-08-06,2025-08-12,small,89.0,11.0,15.0,4.0,2025-08-04; 2025-08-25; 2025-09-10; 2025-09-24,2025-08-06; 2025-08-27; 2025-09-12; 2025-09-26,4.4; 5.34; 4.99; 5.965,5.965,,,OK,
ATAI,ATAI,2026-07-16,2026-07-21,,,,,0.0,,,,,,,no_pivot_yet,False
ATCO^23,ATCO,2017-07-05,2017-07-12,,,,,0.0,,,,,,,no_pivot_yet,False
ATCO^23,ATCO,2017-09-11,2017-09-12,,,,,0.0,,,,,,,no_pivot_yet,False
ATEC,ATEC,2024-11-05,2024-11-12,small,60.0,12.0,15.0,2.0,2024-11-22; 2024-12-02,2024-11-26; 2024-12-04,10.4; 10.63,10.63,,,OK,
ATEN,ATEN,2022-05-06,2022-05-18,small,26.0,10.0,14.0,3.0,2022-05-04; 2022-06-02; 2022-06-28,2022-05-06; 2022-06-06; 2022-06-30,16.95; 16.24; 15.295,15.295,,,OK,
ATER,ATER,2021-09-16,2021-10-04,,,,,0.0,,,,,,,no_pivot_yet,False
ATER,ATER,2022-04-12,2022-05-06,small,89.0,1.0,11.0,1.0,2022-04-19,2022-04-21,87.12,87.12,,,OK,
ATEX,ATEX,2026-02-17,2026-03-06,small,67.0,5.0,16.0,3.0,2026-02-24; 2026-03-06; 2026-03-20,2026-02-26; 2026-03-10; 2026-03-24,38.29; 40.335; 40.8599,40.8599,,,OK,
ATEX,ATEX,2026-06-30,2026-07-14,small,115.0,10.0,15.0,2.0,2026-07-02; 2026-07-20,2026-07-07; 2026-07-22,111.9; 113.0,113.0,,,OK,
ATEX,ATEX,2026-07-22,2026-07-23,,,,,0.0,,,,,,,no_pivot_yet,False
ATHM,ATHM,2014-02-27,2014-03-20,mid,7.0,2.0,10.0,2.0,2014-03-06; 2014-04-23,2014-03-10; 2014-04-25,51.98; 37.79,37.79,,,OK,
ATHM,ATHM,2014-08-08,2014-08-14,mid,7.0,1.0,4.0,2.0,2014-08-20; 2014-08-26,2014-08-22; 2014-08-28,50.07; 57.93,57.93,,,OK,
ATHM,ATHM,2014-08-20,2014-09-09,,,,,0.0,,,,,,,no_pivot_yet,False
ATHM,ATHM,2014-10-28,2014-11-10,mid,7.0,2.0,11.0,2.0,2014-11-03; 2014-12-19,2014-11-05; 2014-12-23,53.56; 39.53,39.53,,,OK,
ATHM,ATHM,2015-03-10,2015-03-23,mid,18.0,7.0,13.0,3.0,2015-04-10; 2015-04-15; 2015-04-27,2015-04-14; 2015-04-17; 2015-04-29,51.78; 52.47; 56.59,56.59,,,OK,
ATHM,ATHM,2015-05-06,2015-05-08,mid,8.0,7.0,9.0,1.0,2015-06-18,2015-06-22,50.6,50.6,,,OK,
ATHM,ATHM,2015-10-15,2015-10-19,mid,27.0,9.0,16.0,2.0,2015-10-13; 2015-10-26,2015-10-15; 2015-10-28,35.99; 37.73,37.73,,,OK,
ATHM,ATHM,2016-08-17,2016-08-26,mid,14.0,5.0,13.0,3.0,2016-08-16; 2016-09-22; 2016-10-05,2016-08-18; 2016-09-26; 2016-10-07,27.2; 26.0; 28.34,28.34,,,OK,
ATHM,ATHM,2017-11-27,2017-11-29,mid,9.0,8.0,12.0,1.0,2017-12-21,2017-12-26,65.57,65.57,,,OK,
ATHM,ATHM,2018-03-14,2018-03-28,large_plus,3.0,2.0,12.0,3.0,2018-03-12; 2018-03-21; 2018-04-18,2018-03-14; 2018-03-23; 2018-04-20,91.8; 92.65; 100.66,100.66,,,OK,
ATHM,ATHM,2018-11-16,2018-11-30,mid,21.0,6.0,14.0,3.0,2018-12-03; 2018-12-12; 2019-01-08,2018-12-06; 2018-12-14; 2019-01-10,90.46; 94.49; 83.77,83.77,,,OK,
ATHM,ATHM,2018-12-20,2018-12-21,,,,,0.0,,,,,,,no_pivot_yet,False
ATHM,ATHM,2019-03-06,2019-03-08,large_plus,3.0,2.0,2.0,2.0,2019-04-05; 2019-04-17,2019-04-09; 2019-04-22,111.6; 117.99,117.99,,,OK,
ATHM,ATHM,2022-05-27,2022-06-08,mid,23.0,6.0,15.0,3.0,2022-06-01; 2022-06-08; 2022-06-30,2022-06-03; 2022-06-10; 2022-07-05,37.04; 37.94; 39.99,39.99,,,OK,
ATHM,ATHM,2022-06-14,2022-06-16,,,,,0.0,,,,,,,no_pivot_yet,False
ATHN.2^19,ATHN,2007-11-14,2007-11-15,,,,,0.0,,,,,,,no_pivot_yet,False
ATHN.2^19,ATHN,2008-12-11,2008-12-12,,,,,0.0,,,,,,,no_pivot_yet,False
ATHN.2^19,ATHN,2010-08-12,2010-08-31,small,39.0,3.0,14.0,4.0,2010-08-17; 2010-09-13; 2010-09-21; 2010-10-05,2010-08-19; 2010-09-15; 2010-09-23; 2010-10-07,32.25; 29.65; 31.15; 33.71,33.71,,,OK,
ATHN.2^19,ATHN,2011-08-04,2011-08-12,mid,18.0,2.0,4.0,4.0,2011-08-02; 2011-08-30; 2011-09-08; 2011-09-19,2011-08-04; 2011-09-01; 2011-09-12; 2011-09-21,61.78; 60.0; 63.742; 72.7,72.7,,,OK,
ATHN.2^19,ATHN,2011-09-22,2011-09-30,mid,15.0,3.0,8.0,1.0,2011-10-21,2011-10-25,66.99,66.99,,,OK,
ATHN.2^19,ATHN,2011-12-15,2011-12-16,mid,8.0,6.0,8.0,2.0,2011-12-13; 2012-01-20,2011-12-15; 2012-01-24,62.58; 58.5,58.5,,,OK,
ATHR.1^11,ATHR,2005-03-04,2005-03-07,,,,,0.0,,,,,,,no_pivot_yet,False
ATHR.1^11,ATHR,2006-02-24,2006-03-09,,,,,0.0,,,,,,,no_pivot_yet,False
ATHR.1^11,ATHR,2006-10-20,2006-10-25,small,8.0,8.0,9.0,1.0,2006-11-14,2006-11-16,24.95,24.95,,,OK,
ATHR.1^11,ATHR,2006-11-01,2006-11-02,,,,,0.0,,,,,,,no_pivot_yet,False
ATHR.1^11,ATHR,2007-11-09,2007-11-16,small,45.0,8.0,14.0,2.0,2007-12-12; 2007-12-26,2007-12-14; 2007-12-28,31.65; 32.33,32.33,,,OK,
ATHXQ,ATHXQ,2009-12-28,2010-01-14,,,,,0.0,,,,,,,no_pivot_yet,False
ATHXQ,ATHXQ,2020-04-02,2020-04-16,,,,,0.0,,,,,,,no_pivot_yet,False
ATI,ATI,2005-03-08,2005-03-15,,,,,0.0,,,,,,,no_pivot_yet,False
ATI,ATI,2006-02-09,2006-02-16,,,,,0.0,,,,,,,no_pivot_yet,False
ATI,ATI,2006-05-18,2006-05-23,,,,,0.0,,,,,,,no_pivot_yet,False
ATI,ATI,2011-11-03,2011-11-16,mid,55.0,6.0,16.0,1.0,2011-12-05,2011-12-07,51.25,51.25,,,OK,
ATI,ATI,2016-02-22,2016-03-15,small,21.0,4.0,15.0,3.0,2016-03-07; 2016-03-18; 2016-04-22,2016-03-09; 2016-03-22; 2016-04-26,16.88; 18.38; 18.03,18.03,,,OK,
ATI,ATI,2016-08-04,2016-08-08,small,18.0,8.0,10.0,1.0,2016-08-29,2016-08-31,18.54,18.54,,,OK,
ATI,ATI,2017-01-27,2017-02-10,small,23.0,1.0,7.0,2.0,2017-01-25; 2017-03-16,2017-01-27; 2017-03-20,23.69; 18.85,18.85,,,OK,
ATKR,ATKR,2022-05-11,2022-05-19,mid,26.0,5.0,15.0,1.0,2022-06-06,2022-06-08,123.53,123.53,,,OK,
ATLS^21,ATLS,2011-02-18,2011-03-18,small,17.0,3.0,16.0,1.0,2011-02-17,2011-04-29,46.53,46.53,,,OK,
ATLX,ATLX,2023-05-08,2023-05-09,small,35.0,12.0,16.0,1.0,2023-06-02,2023-06-06,26.0,26.0,,,OK,
ATML^16,ATML,2005-03-11,2005-03-21,,,,,0.0,,,,,,,no_pivot_yet,False
ATML^16,ATML,2005-06-09,2005-06-14,,,,,0.0,,,,,,,no_pivot_yet,False
ATML^16,ATML,2006-04-11,2006-05-02,,,,,0.0,,,,,,,no_pivot_yet,False
ATML^16,ATML,2006-07-11,2006-07-20,,,,,0.0,,,,,,,no_pivot_yet,False
ATML^16,ATML,2006-08-23,2006-08-25,,,,,0.0,,,,,,,no_pivot_yet,False
ATML^16,ATML,2008-11-05,2008-11-14,small,12.0,9.0,16.0,2.0,2008-11-07; 2008-12-12,2008-11-11; 2008-12-16,4.69; 3.43,3.43,,,OK,
ATML^16,ATML,2009-02-05,2009-02-11,small,84.0,11.0,16.0,3.0,2009-02-10; 2009-03-12; 2009-03-23,2009-02-12; 2009-03-16; 2009-03-25,3.99; 3.77; 4.05,4.05,,,OK,
ATNM,ATNM,2022-04-21,2022-05-04,,,,,0.0,,,,,,,no_pivot_yet,False
ATNM,ATNM,2022-11-15,2022-11-22,small,73.0,5.0,15.0,2.0,2022-12-13; 2022-12-30,2022-12-15; 2023-01-04,11.47; 10.73,10.73,,,OK,
ATNXQ^23,ATNXQ,2019-11-20,2019-12-12,,,,,0.0,,,,,,,no_pivot_yet,False
ATN^09,ATN,2008-03-05,2008-03-06,mid,31.0,2.0,4.0,3.0,2008-03-04; 2008-04-07; 2008-04-16,2008-03-06; 2008-04-09; 2008-04-18,34.87; 38.84; 44.0,44.0,,,OK,
ATOM,ATOM,2026-02-17,2026-03-10,small,67.0,1.0,12.0,3.0,2026-02-20; 2026-04-14; 2026-04-21,2026-02-24; 2026-04-16; 2026-04-23,7.535; 5.7399; 7.315,7.315,,,OK,
ATOM,ATOM,2026-04-24,2026-05-06,small,105.0,3.0,13.0,2.0,2026-05-05; 2026-05-26,2026-05-07; 2026-05-28,11.48; 12.365,12.365,,,OK,
ATOS,ATOS,2021-02-02,2021-02-12,small,263.0,4.0,16.0,2.0,2021-02-04; 2021-03-11,2021-02-08; 2021-03-15,73.5; 54.0,54.0,,,OK,
ATOS,ATOS,2021-05-13,2021-06-08,small,65.0,5.0,15.0,3.0,2021-05-18; 2021-06-08; 2021-06-25,2021-05-20; 2021-06-10; 2021-06-29,51.3; 102.3; 147.0,147.0,,,OK,
ATOS,ATOS,2021-06-21,2021-07-01,,,,,0.0,,,,,,,no_pivot_yet,False
ATPAQ^14,ATPAQ,2008-05-23,2008-05-28,,,,,0.0,,,,,,,no_daily_bars,False
ATPAQ^14,ATPAQ,2009-09-11,2009-10-05,,,,,0.0,,,,,,,no_daily_bars,False
ATPAQ^14,ATPAQ,2010-08-11,2010-08-24,,,,,0.0,,,,,,,no_daily_bars,False
ATPAQ^14,ATPAQ,2010-09-09,2010-09-16,,,,,0.0,,,,,,,no_daily_bars,False
ATPAQ^14,ATPAQ,2010-10-14,2010-10-26,,,,,0.0,,,,,,,no_daily_bars,False
ATPAQ^14,ATPAQ,2012-03-02,2012-03-27,,,,,0.0,,,,,,,no_daily_bars,False
ATRA,ATRA,2015-06-18,2015-07-06,small,22.0,6.0,16.0,3.0,2015-06-18; 2015-07-14; 2015-07-28,2015-06-22; 2015-07-16; 2015-07-30,1487.5; 1638.9975; 1537.0,1537.0,,,OK,
ATRA,ATRA,2015-07-16,2015-08-03,small,13.0,5.0,15.0,1.0,2015-09-11,2015-09-15,1200.75,1200.75,,,OK,
ATRA,ATRA,2015-11-23,2015-12-08,small,39.0,5.0,15.0,2.0,2015-11-30; 2015-12-31,2015-12-02; 2016-01-05,1020.0; 695.0,695.0,,,OK,
ATRA,ATRA,2018-01-08,2018-02-27,small,38.0,2.0,16.0,3.0,2018-01-30; 2018-02-14; 2018-03-12,2018-02-01; 2018-02-16; 2018-03-14,1018.75; 1247.5; 1180.0,1180.0,,,OK,
ATRA,ATRA,2018-05-03,2018-05-04,small,20.0,14.0,16.0,1.0,2018-05-21,2018-05-23,1361.25,1361.25,,,OK,
ATRA,ATRA,2018-05-22,2018-05-30,mid,17.0,4.0,11.0,1.0,2018-06-20,2018-06-22,1180.485,1180.485,,,OK,
ATRA,ATRA,2018-06-06,2018-06-07,,,,,0.0,,,,,,,no_pivot_yet,False
ATRA,ATRA,2018-11-28,2018-12-20,small,17.0,2.0,16.0,2.0,2018-12-04; 2019-01-16,2018-12-07; 2019-01-18,1098.375; 943.125,943.125,,,OK,
ATRA,ATRA,2026-05-12,2026-05-21,small,156.0,11.0,15.0,1.0,2026-06-23,2026-06-25,11.55,11.55,,,OK,
ATRS^22,ATRS,2012-07-26,2012-08-02,small,10.0,2.0,6.0,1.0,2012-08-20,2012-08-22,4.1,4.1,,,OK,
ATVI^23,ATVI,2009-02-23,2009-03-02,large_plus,18.0,2.0,12.0,4.0,2009-02-26; 2009-03-11; 2009-03-27; 2009-04-03,2009-03-02; 2009-03-13; 2009-03-31; 2009-04-07,10.26; 10.6; 10.99; 11.28,11.28,,,OK,
ATW^17,ATW,2008-07-08,2008-07-14,,,,,0.0,,,,,,,no_pivot_yet,False
ATW^17,ATW,2016-03-04,2016-03-07,small,55.0,8.0,10.0,3.0,2016-03-04; 2016-03-18; 2016-04-13,2016-03-08; 2016-03-22; 2016-04-15,10.79; 10.38; 10.1,10.1,,,OK,
ATW^17,ATW,2016-03-14,2016-03-15,,,,,0.0,,,,,,,no_pivot_yet,False
ATW^17,ATW,2016-05-06,2016-06-02,small,44.0,4.0,16.0,4.0,2016-05-17; 2016-06-08; 2016-06-23; 2016-07-01,2016-05-19; 2016-06-10; 2016-06-27; 2016-07-06,12.2; 12.8075; 13.33; 13.788,13.788,,,OK,
ATW^17,ATW,2016-06-21,2016-07-12,,,,,0.0,,,,,,,no_pivot_yet,False
ATW^17,ATW,2016-10-13,2016-10-26,small,16.0,3.0,8.0,1.0,2016-10-19,2016-10-21,9.7098,9.7098,,,OK,
ATW^17,ATW,2016-12-06,2016-12-30,small,23.0,2.0,9.0,2.0,2016-12-12; 2017-01-12,2016-12-14; 2017-01-17,15.37; 14.39,14.39,,,OK,
ATW^17,ATW,2017-06-07,2017-06-19,,,,,0.0,,,,,,,no_pivot_yet,False
ATW^17,ATW,2017-09-21,2017-10-05,small,25.0,8.0,16.0,2.0,2017-09-20; 2017-09-28,2017-09-22; 2017-10-02,8.74; 9.47,9.47,,,OK,
ATXG,ATXG,2022-08-31,2022-09-01,,,,,0.0,,,,,,,no_pivot_yet,False
ATYR,ATYR,2021-09-14,2021-10-06,,,,,0.0,,,,,,,no_pivot_yet,False
AU,AU,2026-03-04,2026-03-05,large_plus,35.0,14.0,15.0,2.0,2026-03-02; 2026-04-08,2026-03-04; 2026-04-10,129.14; 113.3,113.3,,,OK,
AU.1^23,AU,2008-12-02,2008-12-22,mid,43.0,2.0,11.0,4.0,2008-11-28; 2008-12-11; 2009-01-02; 2009-01-26,2008-12-02; 2008-12-15; 2009-01-06; 2009-01-28,22.25; 28.49; 28.08; 29.52,29.52,,,OK,
AU.1^23,AU,2009-02-02,2009-02-03,large_plus,17.0,13.0,15.0,3.0,2009-02-23; 2009-03-06; 2009-03-12,2009-02-25; 2009-03-10; 2009-03-16,33.11; 31.75; 35.09,35.09,,,OK,
AU.1^23,AU,2009-02-11,2009-03-05,mid,77.0,1.0,14.0,1.0,2009-03-19,2009-03-23,38.99,38.99,,,OK,
AU.1^23,AU,2009-03-13,2009-03-23,,,,,0.0,,,,,,,no_pivot_yet,False
AU.1^23,AU,2009-03-27,2009-03-30,,,,,0.0,,,,,,,no_pivot_yet,False
AU.1^23,AU,2013-08-26,2013-09-04,mid,8.0,7.0,10.0,1.0,2013-09-19,2013-09-23,14.5,14.5,,,OK,
AU.1^23,AU,2015-09-01,2015-09-11,mid,6.0,1.0,4.0,2.0,2015-09-18; 2015-10-14,2015-09-22; 2015-10-16,8.6; 9.95,9.95,,,OK,
AU.1^23,AU,2015-09-21,2015-10-01,,,,,0.0,,,,,,,no_pivot_yet,False
AU.1^23,AU,2016-01-19,2016-01-29,mid,3.0,1.0,7.0,3.0,2016-01-26; 2016-02-08; 2016-03-04,2016-01-28; 2016-02-10; 2016-03-08,9.0; 11.33; 14.31,14.31,,,OK,
AU.1^23,AU,2016-02-09,2016-03-08,mid,16.0,1.0,15.0,2.0,2016-03-17; 2016-04-12,2016-03-21; 2016-04-14,14.0949; 15.96,15.96,,,OK,
AU.1^23,AU,2020-04-21,2020-04-22,mid,91.0,15.0,15.0,2.0,2020-04-24; 2020-05-18,2020-04-28; 2020-05-20,27.63; 27.9998,27.9998,,,OK,
AU.1^23,AU,2020-04-28,2020-05-11,large_plus,42.0,5.0,16.0,1.0,2020-06-11,2020-06-15,26.38,26.38,,,OK,
AU.1^23,AU,2020-08-06,2020-08-07,large_plus,6.0,5.0,10.0,1.0,2020-09-15,2020-09-17,30.6,30.6,,,OK,
AUDC,AUDC,2020-04-13,2020-04-14,small,32.0,12.0,16.0,4.0,2020-04-09; 2020-04-29; 2020-05-11; 2020-05-26,2020-04-14; 2020-05-01; 2020-05-13; 2020-05-28,28.2581; 31.49; 34.9454; 37.45,37.45,,,OK,
AUGO,AUGO,2026-02-09,2026-02-11,mid,74.0,11.0,12.0,1.0,2026-02-26,2026-03-02,90.19,90.19,,,OK,
AUPH,AUPH,2016-10-06,2016-10-25,small,21.0,1.0,3.0,1.0,2016-10-06,2016-10-10,5.6899,5.6899,,,OK,
AUPH,AUPH,2017-03-02,2017-03-31,small,27.0,1.0,11.0,3.0,2017-03-13; 2017-04-21; 2017-05-02,2017-03-15; 2017-04-25; 2017-05-04,10.54; 7.86; 7.98,7.98,,,OK,
AUPH,AUPH,2019-12-03,2020-01-13,small,31.0,1.0,15.0,3.0,2019-12-27; 2020-02-06; 2020-02-21,2019-12-31; 2020-02-10; 2020-02-25,21.93; 20.31; 20.4794,20.4794,,,OK,
AUPH,AUPH,2021-09-02,2021-10-05,mid,32.0,1.0,15.0,4.0,2021-09-14; 2021-09-21; 2021-10-25; 2021-11-03,2021-09-16; 2021-09-23; 2021-10-27; 2021-11-05,21.86; 24.18; 30.95; 33.9715,33.9715,,,OK,
AUPH,AUPH,2021-10-22,2021-11-10,mid,30.0,5.0,14.0,1.0,2021-12-09,2021-12-13,22.15,22.15,,,OK,
AUPH,AUPH,2023-01-06,2023-02-01,small,41.0,5.0,16.0,3.0,2023-01-13; 2023-01-27; 2023-03-09,2023-01-18; 2023-01-31; 2023-03-13,9.55; 9.7; 10.43,10.43,,,OK,
AUPH,AUPH,2023-03-16,2023-04-11,small,29.0,7.0,16.0,3.0,2023-03-28; 2023-04-25; 2023-05-05,2023-03-30; 2023-04-27; 2023-05-09,11.74; 11.5; 12.125,12.125,,,OK,
AUPH,AUPH,2025-11-10,2025-11-21,mid,63.0,7.0,16.0,3.0,2025-11-26; 2025-12-15; 2025-12-23,2025-12-01; 2025-12-17; 2025-12-26,16.48; 16.0694; 16.54,16.54,,,OK,
AUR,AUR,2021-11-19,2021-12-10,large_plus,29.0,1.0,14.0,3.0,2021-11-19; 2021-12-13; 2021-12-16,2021-11-23; 2021-12-15; 2021-12-20,17.7703; 13.99; 14.2499,14.2499,,,OK,
AUR,AUR,2021-12-20,2021-12-29,,,,,0.0,,,,,,,no_pivot_yet,False
AUR,AUR,2023-06-23,2023-07-20,mid,51.0,1.0,14.0,3.0,2023-07-05; 2023-07-12; 2023-08-15,2023-07-07; 2023-07-14; 2023-08-17,3.24; 3.54; 3.79,3.79,,,OK,
AUR,AUR,2023-08-14,2023-08-25,mid,23.0,4.0,12.0,1.0,2023-09-06,2023-09-08,3.92,3.92,,,OK,
AUR,AUR,2023-09-08,2023-09-20,,,,,0.0,,,,,,,no_pivot_yet,False
AUR,AUR,2023-11-27,2023-12-01,mid,24.0,10.0,15.0,1.0,2023-12-28,2024-01-02,4.81,4.81,,,OK,
AUR,AUR,2023-12-07,2024-01-09,,,,,0.0,,,,,,,no_pivot_yet,False
AUR,AUR,2024-04-10,2024-04-23,mid,18.0,1.0,8.0,2.0,2024-04-09; 2024-05-10,2024-04-11; 2024-05-14,3.29; 3.679,3.679,,,OK,
AUR,AUR,2024-05-07,2024-05-10,,,,,0.0,,,,,,,no_pivot_yet,False
AUR,AUR,2024-07-09,2024-08-05,mid,10.0,1.0,7.0,2.0,2024-07-16; 2024-09-13,2024-07-18; 2024-09-17,5.245; 5.06,5.06,,,OK,
AUR,AUR,2024-09-11,2024-10-10,mid,20.0,2.0,14.0,2.0,2024-09-25; 2024-10-30,2024-09-27; 2024-11-01,6.79; 7.005,7.005,,,OK,
AUR,AUR,2024-10-17,2024-11-01,mid,30.0,3.0,16.0,2.0,2024-12-02; 2024-12-06,2024-12-04; 2024-12-10,6.79; 8.05,8.05,,,OK,
AUR,AUR,2024-12-06,2024-12-30,large_plus,19.0,4.0,11.0,3.0,2024-12-18; 2025-01-07; 2025-02-10,2024-12-20; 2025-01-10; 2025-02-12,8.44; 9.83; 7.89,7.89,,,OK,
AUR,AUR,2025-01-17,2025-01-22,large_plus,6.0,6.0,7.0,1.0,2025-02-14,2025-02-19,10.77,10.77,,,OK,
AUR,AUR,2025-02-14,2025-03-03,,,,,0.0,,,,,,,no_pivot_yet,False
AUR,AUR,2025-05-12,2025-05-19,,,,,0.0,,,,,,,no_pivot_yet,False
AUR,AUR,2025-07-29,2025-08-06,,,,,0.0,,,,,,,no_pivot_yet,False
AUR,AUR,2025-08-21,2025-08-26,large_plus,15.0,15.0,15.0,1.0,2025-09-23,2025-09-25,6.42,6.42,,,OK,
AUR,AUR,2026-05-01,2026-05-26,mid,98.0,2.0,16.0,3.0,2026-05-13; 2026-06-02; 2026-07-01,2026-05-15; 2026-06-04; 2026-07-06,8.565; 8.07; 7.66,7.66,,,OK,
AUR,AUR,2026-08-11,2026-08-17,,,,,0.0,,,,,,,no_pivot_yet,False
AUUD,AUUD,2021-07-06,2021-07-16,small,100.0,4.0,13.0,1.0,2021-08-16,2021-08-18,12893.65,12893.65,,,OK,
AUXL^15,AUXL,2007-08-22,2007-08-29,small,68.0,3.0,7.0,1.0,2007-09-19,2007-09-21,22.25,22.25,,,OK,
AUXL^15,AUXL,2013-12-11,2013-12-19,small,23.0,12.0,16.0,3.0,2013-12-09; 2013-12-24; 2014-01-21,2013-12-11; 2013-12-27; 2014-01-23,22.1399; 20.94; 25.25,25.25,,,OK,
AUY^23,AUY,2006-04-11,2006-04-27,,,,,0.0,,,,,,,no_pivot_yet,False
AUY^23,AUY,2006-05-12,2006-05-16,,,,,0.0,,,,,,,no_pivot_yet,False
AUY^23,AUY,2006-07-17,2006-07-21,,,,,0.0,,,,,,,no_pivot_yet,False
AUY^23,AUY,2008-01-17,2008-02-01,mid,16.0,1.0,8.0,1.0,2008-03-05,2008-03-07,19.47,19.47,,,OK,
AUY^23,AUY,2008-03-18,2008-03-19,mid,15.0,4.0,9.0,1.0,2008-03-17,2008-03-19,19.93,19.93,,,OK,
AUY^23,AUY,2008-12-11,2008-12-31,mid,86.0,3.0,14.0,3.0,2008-12-17; 2009-01-02; 2009-01-26,2008-12-19; 2009-01-06; 2009-01-28,7.33; 7.95; 8.39,8.39,,,OK,
AUY^23,AUY,2009-02-04,2009-02-11,mid,61.0,3.0,16.0,2.0,2009-02-19; 2009-03-19,2009-02-23; 2009-03-23,9.68; 9.57,9.57,,,OK,
AUY^23,AUY,2009-02-23,2009-03-02,mid,49.0,7.0,14.0,1.0,2009-03-26,2009-03-30,9.75,9.75,,,OK,
AUY^23,AUY,2009-06-03,2009-06-09,mid,76.0,8.0,11.0,2.0,2009-06-01; 2009-07-21,2009-06-03; 2009-07-23,12.0; 9.97,9.97,,,OK,
AUY^23,AUY,2009-10-28,2009-10-29,mid,22.0,4.0,4.0,3.0,2009-11-11; 2009-11-23; 2009-12-02,2009-11-13; 2009-11-25; 2009-12-04,13.09; 13.9; 14.37,14.37,,,OK,
AUY^23,AUY,2015-01-02,2015-01-27,mid,11.0,6.0,16.0,3.0,2015-01-12; 2015-02-05; 2015-03-02,2015-01-14; 2015-02-09; 2015-03-04,4.84; 4.54; 4.32,4.32,,,OK,
AUY^23,AUY,2015-10-13,2015-11-02,mid,26.0,1.0,5.0,2.0,2015-10-12; 2015-10-28,2015-10-14; 2015-10-30,2.61; 2.7,2.7,,,OK,
AUY^23,AUY,2016-02-12,2016-03-08,mid,21.0,2.0,7.0,5.0,2016-02-11; 2016-02-24; 2016-03-08; 2016-04-12; 2016-04-20,2016-02-16; 2016-02-26; 2016-03-10; 2016-04-14; 2016-04-22,2.75; 2.86; 3.35; 4.18; 4.54,4.54,,,OK,
AUY^23,AUY,2016-04-14,2016-04-15,mid,23.0,6.0,10.0,2.0,2016-05-02; 2016-05-17,2016-05-04; 2016-05-19,5.13; 5.19,5.19,,,OK,
AUY^23,AUY,2016-04-25,2016-05-26,mid,28.0,4.0,13.0,1.0,2016-06-16,2016-06-20,5.38,5.38,,,OK,
AUY^23,AUY,2016-06-13,2016-07-05,mid,17.0,3.0,13.0,1.0,2016-07-13,2016-07-15,5.99,5.99,,,OK,
AUY^23,AUY,2017-01-19,2017-01-20,mid,11.0,8.0,10.0,3.0,2017-01-17; 2017-01-24; 2017-02-08,2017-01-19; 2017-01-26; 2017-02-10,3.31; 3.3875; 3.65,3.65,,,OK,
AUY^23,AUY,2018-10-25,2018-10-26,,,,,0.0,,,,,,,no_pivot_yet,False
AUY^23,AUY,2018-12-28,2019-01-08,mid,3.0,1.0,7.0,3.0,2018-12-26; 2019-01-03; 2019-01-31,2018-12-28; 2019-01-07; 2019-02-04,2.46; 2.53; 2.88,2.88,,,OK,
AUY^23,AUY,2019-08-09,2019-08-30,mid,13.0,3.0,7.0,2.0,2019-08-07; 2019-08-28,2019-08-09; 2019-08-30,3.74; 3.78,3.78,,,OK,
AUY^23,AUY,2019-09-10,2019-09-12,,,,,0.0,,,,,,,no_pivot_yet,False
AUY^23,AUY,2020-04-22,2020-04-23,mid,88.0,9.0,16.0,3.0,2020-04-23; 2020-05-11; 2020-05-20,2020-04-27; 2020-05-13; 2020-05-22,4.95; 5.33; 5.65,5.65,,,OK,
AVAV,AVAV,2018-07-03,2018-07-16,small,29.0,6.0,13.0,2.0,2018-07-09; 2018-08-21,2018-07-11; 2018-08-23,74.05; 87.53,87.53,,,OK,
AVAV,AVAV,2022-03-17,2022-03-23,small,89.0,2.0,15.0,2.0,2022-03-25; 2022-04-12,2022-03-29; 2022-04-14,101.4199; 114.11,114.11,,,OK,
AVAV,AVAV,2024-03-14,2024-03-25,mid,38.0,6.0,16.0,1.0,2024-04-01,2024-04-03,155.4,155.4,,,OK,
