ticker,revised_ticker,name,primary_exchange,type,active,chartability
DAWN^26,DAWN,"Day One Biopharmaceuticals, Inc. Common Stock",XNAS,CS,False,likely_chartable
RYTM,RYTM,"Rhythm Pharmaceuticals, Inc. Common Stock",XNAS,CS,True,likely_chartable
SRG,SRG,"Seritage Growth Properties Class A common shares of beneficial interest, par value $0.01",XNYS,CS,True,likely_chartable
BEAM,BEAM,Beam Therapeutics Inc. Common Stock,XNAS,CS,True,likely_chartable
RPTX^26,RPTX,Repare Therapeutics Inc. Common Shares,XNAS,CS,False,likely_chartable
APLD,APLD,Applied Digital Corporation Common Stock,XNAS,CS,True,likely_chartable
AMTD,AMTD,"AMTD IDEA Group American Depositary Shares, each representing six (6) Class A Ordinary Shares",XNYS,ADRC,True,likely_chartable
TH,TH,Target Hospitality Corp. Common Stock,XNAS,CS,True,likely_chartable
SWTX^25,SWTX,"SpringWorks Therapeutics, Inc. Common Stock",XNAS,CS,False,likely_chartable
EVTL,EVTL,Vertical Aerospace Ltd.,XNYS,CS,True,likely_chartable
ACCD^25,ACCD,"Accolade, Inc. Common Stock",XNAS,CS,False,likely_chartable
HUT,HUT,Hut 8 Corp. Common Stock,XNAS,CS,True,likely_chartable
BCAB,BCAB,BIOATLA INC,OTC Link,CS,True,low_confidence
BFLY,BFLY,"Butterfly Network, Inc.",XNYS,CS,True,likely_chartable
HKD,HKD,AMTD Digital Inc. American Depositary Shares (every five of which represent two Class A Ordinary Shares),XNYS,ADRC,True,likely_chartable
FLNC,FLNC,"Fluence Energy, Inc. Class A Common Stock",XNAS,CS,True,likely_chartable
RLAY,RLAY,"Relay Therapeutics, Inc. Common Stock",XNAS,CS,True,likely_chartable
VRDN,VRDN,"Viridian Therapeutics, Inc. Common Stock",XNAS,CS,True,likely_chartable
YPF,YPF,YPF Sociedad Anonima American Depositary Shares (Each representing ten (10) Class D shares of Capital Stock),XNYS,ADRC,True,likely_chartable
SDIG^25,SDIG,"Stronghold Digital Mining, Inc. Class A Common Stock",XNAS,CS,False,likely_chartable
FAZE^24,FAZE,FaZe Holdings Inc. Common Stock,XNAS,CS,False,likely_chartable
WFRD,WFRD,Weatherford International plc Ordinary Shares,XNAS,CS,True,likely_chartable
TCRT,TCRT,"Alaunos Therapeutics, Inc. Common Stock",XNAS,CS,True,likely_chartable
SGML,SGML,Sigma Lithium Corporation Common Shares,XNAS,CS,True,likely_chartable
VRNA^25,VRNA,Verona Pharma plc,XNAS,ADRC,False,likely_chartable
GSUN,GSUN,Golden Sun Technology Group Limited Class A Ordinary Shares,XNAS,CS,True,likely_chartable
IBRX,IBRX,"ImmunityBio, Inc. Common Stock",XNAS,CS,True,likely_chartable
PRPL,PRPL,"Purple Innovation, Inc. Common Stock",XNAS,CS,True,likely_chartable
BHC,BHC,Bausch Health Companies Inc,XNYS,CS,True,likely_chartable
VCSA^25,VCSA,"Vacasa, Inc. Class A Common Stock",XNAS,CS,False,likely_chartable
ABOS,ABOS,"Acumen Pharmaceuticals, Inc. Common Stock",XNAS,CS,True,likely_chartable
AKRO^25,AKRO,"Akero Therapeutics, Inc. Common Stock",XNAS,CS,False,likely_chartable
FNGR,FNGR,"FingerMotion, Inc. Common Stock",XNAS,CS,True,likely_chartable
VTYX^26,VTYX,"Ventyx Biosciences, Inc. Common Stock",XNAS,CS,False,likely_chartable
RLMD,RLMD,"Relmada Therapeutics, Inc. Common Stock",XNAS,CS,True,likely_chartable
FRPT,FRPT,"Freshpet, Inc.",XNAS,CS,True,likely_chartable
ETNB^25,ETNB,"89bio, Inc. Common Stock",XNAS,CS,False,likely_chartable
GTII,GTII,GLOBAL TECH INDUSTRIES,OTC Link,CS,True,low_confidence
IMVT,IMVT,"Immunovant, Inc. Common Stock",XNAS,CS,True,likely_chartable
SNTI,SNTI,"Senti Biosciences Holdings, Inc. Common Stock",XNAS,CS,True,likely_chartable
DICE^23,DICE,Tema Trading & Prediction Markets ETF,BATS,ETF,True,low_confidence
INBX.1^24,INBX,"Inhibrx Biosciences, Inc. Common Stock",XNAS,CS,True,likely_chartable
IMUX,IMUX,"Immunic, Inc. Common Stock",XNAS,CS,True,likely_chartable
ILAG,ILAG,Intelligent Living Application Group Inc. Ordinary Shares,XNAS,ADRC,True,likely_chartable
POSH^23,POSH,"Poshmark, Inc. Class A Common Stock",XNAS,CS,False,likely_chartable
AMPS^25,AMPS,"Altus Power, Inc.",XNYS,CS,False,likely_chartable
PCVX,PCVX,"Vaxcyte, Inc. Common Stock",XNAS,CS,True,likely_chartable
BHVN,BHVN,Biohaven Ltd.,XNYS,CS,True,likely_chartable
MGNI,MGNI,"Magnite, Inc. Common Stock",XNAS,CS,True,likely_chartable
SVC,SVC,Service Properties Trust Common Stock,XNAS,CS,True,likely_chartable
RLX,RLX,"RLX Technology Inc. American Depositary Shares, each representing the right to receive one (1) Class A ordinary share",XNYS,ADRC,True,likely_chartable
TDW,TDW,"Tidewater, Inc.",XNYS,CS,True,likely_chartable
FDMT,FDMT,"4D Molecular Therapeutics, Inc. Common Stock",XNAS,CS,True,likely_chartable
TSHA,TSHA,"Taysha Gene Therapies, Inc. Common Stock",XNAS,CS,True,likely_chartable
TME,TME,"Tencent Music Entertainment Group American Depositary Shares, each representing two Class A Ordinary Shares",XNYS,ADRC,True,likely_chartable
PSNY,PSNY,Polestar Automotive Holding UK PLC Class A ADS,XNAS,CS,True,likely_chartable
MANU,MANU,MANCHESTER UNITED PLC,XNYS,CS,True,likely_chartable
BILI,BILI,Bilibili Inc. American Depositary Shares,XNAS,ADRC,True,likely_chartable
OM,OM,"Outset Medical, Inc. Common Stock",XNAS,CS,True,likely_chartable
PHVS,PHVS,Pharvaris N.V. Ordinary Shares,XNAS,CS,True,likely_chartable
COSM,COSM,Cosmos Holdings Inc. Common Stock,XNAS,CS,True,likely_chartable
RENT,RENT,"Rent the Runway, Inc. Class A Common Stock",XNAS,CS,True,likely_chartable
OTLY,OTLY,Oatly Group AB American Depositary Shares,XNAS,ADRC,True,likely_chartable
SMMT,SMMT,Summit Therapeutics Inc. Common Stock,XNAS,CS,True,likely_chartable
BWEN,BWEN,"Broadwind, Inc. Common Stock",XNAS,CS,True,likely_chartable
BIVI,BIVI,"BioVie, Inc. Common Stock",XNAS,CS,True,likely_chartable
NUVL^26,NUVL,"Nuvalent, Inc. Class A Common Stock",XNAS,CS,False,likely_chartable
GNS,GNS,Genius Group Limited,XASE,CS,True,likely_chartable
SATX^25,SATX,SatixFy Communications Ltd.,XASE,CS,False,likely_chartable
SHC,SHC,Sotera Health Company Common Stock,XNAS,CS,True,likely_chartable
JSPR,JSPR,"Jasper Therapeutics, Inc. Common Stock",XNAS,CS,True,likely_chartable
OPEN,OPEN,Opendoor Technologies Inc Common Stock,XNAS,CS,True,likely_chartable
BZFD,BZFD,"BuzzFeed, Inc. Class A Common Stock",XNAS,CS,True,likely_chartable
ARBE,ARBE,Arbe Robotics Ltd. Ordinary Shares,XNAS,CS,True,likely_chartable
AI,AI,"C3.ai, Inc.",XNYS,CS,True,likely_chartable
SOUN,SOUN,"SoundHound AI, Inc. Class A Common Stock",XNAS,CS,True,likely_chartable
OCUL,OCUL,"Ocular Therapeutix, Inc.",XNAS,CS,True,likely_chartable
NEO,NEO,"NeoGenomics, Inc.",XNAS,CS,True,likely_chartable
BBIO,BBIO,"BridgeBio Pharma, Inc. Common Stock",XNAS,CS,True,likely_chartable
NRDS,NRDS,"NerdWallet, Inc. Class A Common Stock",XNAS,CS,True,likely_chartable
DUOL,DUOL,"Duolingo, Inc. Class A Common Stock",XNAS,CS,True,likely_chartable
ICVX^24,ICVX,"Icosavax, Inc. Common Stock",XNAS,CS,False,likely_chartable
LUNR,LUNR,"Intuitive Machines, Inc. Class A Common Stock",XNAS,CS,True,likely_chartable
IOT,IOT,Samsara Inc.,XNYS,CS,True,likely_chartable
YEXT,YEXT,"Yext, Inc.",XNYS,CS,True,likely_chartable
DADA^25,DADA,Dada Nexus Limited American Depositary Shares,XNAS,ADRC,False,likely_chartable
OCEA,OCEA,OCEAN BIOMEDICAL INC,OTC Link,CS,True,low_confidence
NVTS,NVTS,Navitas Semiconductor Corporation Common Stock,XNAS,CS,True,likely_chartable
ONON,ONON,On Holding AG,XNYS,CS,True,likely_chartable
SE,SE,"Sea Limited American Depositary Shares, each representing one Class A Ordinary Share",XNYS,ADRC,True,likely_chartable
LLAP^24,LLAP,Terran Orbital Corporation,XNYS,CS,False,likely_chartable
BUR,BUR,Burford Capital Limited,XNYS,CS,True,likely_chartable
BMEA,BMEA,"Biomea Fusion, Inc. Common Stock",XNAS,CS,True,likely_chartable
PYXS,PYXS,"Pyxis Oncology, Inc. Common Stock",XNAS,CS,True,likely_chartable
WAL,WAL,Western Alliance Bancorporation,XNYS,CS,True,likely_chartable
CDLX,CDLX,"Cardlytics, Inc. Common Stock",XNAS,CS,True,likely_chartable
CXAI,CXAI,CXApp Inc. Class A Common Stock,XNAS,CS,True,likely_chartable
SCYX,SCYX,"SCYNEXIS, Inc.",XNAS,CS,True,likely_chartable
ASRT^26,ASRT,"Assertio Holdings, Inc. Common Stock",XNAS,CS,False,likely_chartable
TOP,TOP,TOP Financial Group Limited Class A Ordinary Shares,XNAS,CS,True,likely_chartable
EYPT,EYPT,"EyePoint, Inc. Common Stock",XNAS,CS,True,likely_chartable
DM^25,DM,"Desktop Metal, Inc.",XNYS,CS,False,likely_chartable
QBTS,QBTS,D-Wave Quantum Inc. Common Stock,XNAS,CS,True,likely_chartable
NNOX,NNOX,NANO-X IMAGING LTD Ordinary Shares,XNAS,CS,True,likely_chartable
GSIT,GSIT,GSI Technology,XNAS,CS,True,likely_chartable
UCAR,UCAR,U Power Limited Class A Ordinary Shares,XNAS,CS,True,likely_chartable
CRDO,CRDO,Credo Technology Group Holding Ltd Ordinary Shares,XNAS,CS,True,likely_chartable
SOFI,SOFI,"SoFi Technologies, Inc. Common Stock",XNAS,CS,True,likely_chartable
PRST,PRST,PRESTO AUTOMATION INC,OTC Link,CS,True,low_confidence
SDA,SDA,SunCar Technology Group Inc. Class A Ordinary Shares,XNAS,CS,True,likely_chartable
VERA,VERA,"Vera Therapeutics, Inc. Class A Common Stock",XNAS,CS,True,likely_chartable
ZURA,ZURA,Zura Bio Limited Class A Ordinary Shares,XNAS,CS,True,likely_chartable
VCIG,VCIG,VCI Global Limited Ordinary Share,XNAS,CS,True,likely_chartable
BLPH^24,BLPH,"Bellerophon Therapeutics, Inc.",XNAS,CS,False,likely_chartable
BDTX,BDTX,"Black Diamond Therapeutics, Inc. Common Stock",XNAS,CS,True,likely_chartable
EOSE,EOSE,"Eos Energy Enterprises, Inc. Class A Common Stock",XNAS,CS,True,likely_chartable
KSCP,KSCP,"Knightscope, Inc. Class A Common Stock",XNAS,CS,True,likely_chartable
WULF,WULF,TeraWulf Inc. Common Stock,XNAS,CS,True,likely_chartable
MLTX,MLTX,MoonLake Immunotherapeutics Class A Ordinary Shares,XNAS,CS,True,likely_chartable
GRRR,GRRR,Gorilla Technology Group Inc. Ordinary shares,XNAS,CS,True,likely_chartable
RGTI,RGTI,"Rigetti Computing, Inc. Common Stock",XNAS,CS,True,likely_chartable
URGN,URGN,UroGen Pharma Ltd. Ordinary Shares,XNAS,CS,True,likely_chartable
TSAT,TSAT,Telesat Corporation Class A Common Shares and Class B Variable Voting Shares,XNAS,CS,True,likely_chartable
HKIT,HKIT,Hitek Global Inc. Class A Ordinary Share,XNAS,CS,True,likely_chartable
MLGO,MLGO,"MicroAlgo, Inc. Ordinary Shares",XNAS,CS,True,likely_chartable
DLO,DLO,DLocal Limited Class A Common Shares,XNAS,CS,True,likely_chartable
RCKT,RCKT,"Rocket Pharmaceuticals, Inc. Common Stock",XNAS,CS,True,likely_chartable
TNGX,TNGX,"Tango Therapeutics, Inc.",XNAS,CS,True,likely_chartable
GPCR,GPCR,Structure Therapeutics Inc. American Depositary Shares,XNAS,ADRC,True,likely_chartable
ALXO,ALXO,ALX Oncology Holdings Inc. Common Stock,XNAS,CS,True,likely_chartable
LMND,LMND,"Lemonade, Inc.",XNYS,CS,True,likely_chartable
METC,METC,"Ramaco Resources, Inc. Class A Common Stock",XNAS,CS,True,likely_chartable
STTK,STTK,"Shattuck Labs, Inc. Common Stock",XNAS,CS,True,likely_chartable
DRCT,DRCT,"Direct Digital Holdings, Inc. Class A Common Stock",XNAS,CS,True,likely_chartable
CCCC,CCCC,"C4 Therapeutics, Inc.",XNAS,CS,True,likely_chartable
SERA,SERA,"Sera Prognostics, Inc. Class A Common Stock",XNAS,CS,True,likely_chartable
LQDA,LQDA,Liquidia Corporation Common Stock,XNAS,CS,True,likely_chartable
EWTX,EWTX,"Edgewise Therapeutics, Inc. Common Stock",XNAS,CS,True,likely_chartable
IVVD,IVVD,"Invivyd, Inc. Common Stock",XNAS,CS,True,likely_chartable
CRNX^26,CRNX,"Crinetics Pharmaceuticals, Inc.",XNAS,CS,False,likely_chartable
ARQT,ARQT,"Arcutis Biotherapeutics, Inc. Common Stock",XNAS,CS,True,likely_chartable
SGMT,SGMT,Sagimet Biosciences Inc. Series A Common Stock,XNAS,CS,True,likely_chartable
FYBR^26,FYBR,"Frontier Communications Parent, Inc. Common Stock",XNAS,CS,False,likely_chartable
HOLO,HOLO,MicroCloud Hologram Inc. Ordinary Shares,XNAS,CS,True,likely_chartable
BMR,BMR,Beamr Imaging Ltd. Ordinary Share,XNAS,CS,True,likely_chartable
SLNO^26,SLNO,"Soleno Therapeutics, Inc. Common Stock",XNAS,CS,False,likely_chartable
ROOT,ROOT,"Root, Inc. Class A Common Stock",XNAS,CS,True,likely_chartable
JANX,JANX,"Janux Therapeutics, Inc. Common Stock",XNAS,CS,True,likely_chartable
AISP,AISP,"Airship AI Holdings, Inc. Class A Common Stock",XNAS,CS,True,likely_chartable
SMR,SMR,NuScale Power Corporation,XNYS,CS,True,likely_chartable
STI,STI,"Solidion Technology, Inc. Common Stock",XNAS,CS,True,likely_chartable
LBPH^24,LBPH,"Longboard Pharmaceuticals, Inc. Common Stock",XNAS,CS,False,likely_chartable
CADL,CADL,"Candel Therapeutics, Inc. Common Stock",XNAS,CS,True,likely_chartable
MDIA,MDIA,Mediaco Holding Inc. Class A Common Stock,XNAS,CS,True,likely_chartable
ACRV,ACRV,"Acrivon Therapeutics, Inc. Common Stock",XNAS,CS,True,likely_chartable
IZM,IZM,ICZOOM Group Inc. Class A Ordinary Shares,XNAS,CS,True,likely_chartable
ELEV^25,ELEV,"Elevation Oncology, Inc. Common stock",XNAS,CS,False,likely_chartable
STOK,STOK,"Stoke Therapeutics, Inc. Common Stock",XNAS,CS,True,likely_chartable
OUST,OUST,"Ouster, Inc.",XNAS,CS,True,likely_chartable
CTMX,CTMX,"CytomX Therapeutics, Inc.",XNAS,CS,True,likely_chartable
RILY,RILY,"BRC Group Holdings, Inc. Common Stock",XNAS,CS,True,likely_chartable
CTNT,CTNT,Cheetah Net Supply Chain Service Inc. Class A Common Stock,XNAS,CS,True,likely_chartable
IREN,IREN,IREN Limited Ordinary Shares,XNAS,CS,True,likely_chartable
BNAI,BNAI,Brand Engagement Network Inc. Common Stock,XNAS,CS,True,likely_chartable
INOD,INOD,Innodata Inc.,XNAS,CS,True,likely_chartable
WGS,WGS,GeneDx Holdings Corp. Class A Common Stock,XNAS,CS,True,likely_chartable
LUMN,LUMN,"Lumen Technologies, Inc.",XNYS,CS,True,likely_chartable
WOOF,WOOF,"Petco Health and Wellness Company, Inc. Class A Common Stock",XNAS,CS,True,likely_chartable
CORZ,CORZ,"Core Scientific, Inc. Common Stock",XNAS,CS,True,likely_chartable
XPOF,XPOF,"Xponential Fitness, Inc.",XNYS,CS,True,likely_chartable
NNE,NNE,Nano Nuclear Energy Inc. Common Stock,XNAS,CS,True,likely_chartable
SERV,SERV,Serve Robotics Inc. Common Stock,XNAS,CS,True,likely_chartable
HUMA,HUMA,"Humacyte, Inc. Common Stock",XNAS,CS,True,likely_chartable
BTDR,BTDR,Bitdeer Technologies Group Class A Ordinary Shares,XNAS,CS,True,likely_chartable
OMCL,OMCL,Omnicell Inc,XNAS,CS,True,likely_chartable
VSAT,VSAT,Viasat Inc,XNAS,CS,True,likely_chartable
GSHD,GSHD,"Goosehead Insurance, Inc. Class A Common Stock",XNAS,CS,True,likely_chartable
INSP,INSP,"Inspire Medical Systems, Inc.",XNYS,CS,True,likely_chartable
CSTL,CSTL,"Castle Biosciences, Inc. Common Stock",XNAS,CS,True,likely_chartable
HROW,HROW,"Harrow, Inc. Common Stock",XNAS,CS,True,likely_chartable
SEZL,SEZL,Sezzle Inc. Common Stock,XNAS,CS,True,likely_chartable
RYDE,RYDE,Ryde Group Ltd.,XASE,CS,True,likely_chartable
TIL,TIL,"Instil Bio, Inc. Common Stock",XNAS,CS,True,likely_chartable
LASE,LASE,Laser Photonics Corporation Common Stock,XNAS,CS,True,likely_chartable
CAPR,CAPR,Capricor Therapeutics Inc,XNAS,CS,True,likely_chartable
TWG,TWG,Top Wealth Group Holding Limited Class A Ordinary Shares,XNAS,CS,True,likely_chartable
TVGN,TVGN,Tevogen Inc. Common Stock,XNAS,CS,True,likely_chartable
API,API,"Agora, Inc. American Depositary Shares",XNAS,ADRC,True,likely_chartable
DRUG,DRUG,Bright Minds Biosciences Inc. Common Stock,XNAS,CS,True,likely_chartable
DJT,DJT,Trump Media & Technology Group Corp. Common Stock,XNAS,CS,True,likely_chartable
CDMO^25,CDMO,"Avid Bioservices, Inc. Common Stock",XNAS,CS,False,likely_chartable
LTBR,LTBR,Lightbridge Corp.,XNAS,CS,True,likely_chartable
FMCC,FMCC,FREDDIE MAC,OTC Link,CS,True,low_confidence
CHSN,CHSN,Chanson International Holding Class A Ordinary Shares,XNAS,CS,True,likely_chartable
OKLO,OKLO,Oklo Inc.,XNYS,CS,True,likely_chartable
ASPI,ASPI,ASP Isotopes Inc. Common Stock,XNAS,CS,True,likely_chartable
RDFN^25,RDFN,Redfin Corporation Common Stock,XNAS,CS,False,likely_chartable
QUBT,QUBT,Quantum Computing Inc. Common,XNAS,CS,True,likely_chartable
VOXX^25,VOXX,VOXX International Corporation Class A,XNAS,CS,False,likely_chartable
FNMA,FNMA,FANNIE MAE,OTC Link,CS,True,low_confidence
KULR,KULR,"KULR Technology Group, Inc.",XASE,CS,True,likely_chartable
PDYN,PDYN,Palladyne AI Corp. Common Stock,XNAS,CS,True,likely_chartable
APP,APP,Applovin Corporation Class A Common Stock,XNAS,CS,True,likely_chartable
RCAT,RCAT,"Red Cat Holdings, Inc. Common Stock",XNAS,CS,True,likely_chartable
ZJK,ZJK,"ZJK Industrial Co., Ltd. Class A Ordinary Shares",XNAS,CS,True,likely_chartable
UMAC,UMAC,"Unusual Machines, Inc.",XASE,CS,True,likely_chartable
ALGS,ALGS,"Aligos Therapeutics, Inc. Common Stock",XNAS,CS,True,likely_chartable
MVST,MVST,"Microvast Holdings, Inc. Common Stock",XNAS,CS,True,likely_chartable
ZENA,ZENA,"ZenaTech, Inc. Common Stock",XNAS,CS,True,likely_chartable
LAES,LAES,SEALSQ Corp Ordinary Shares,XNAS,CS,True,likely_chartable
QMCO,QMCO,Quantum Corporation,XNAS,CS,True,likely_chartable
HSAI,HSAI,"Hesai Group American Depositary Share, each ADS represents one Class B ordinary share",XNAS,CS,True,likely_chartable
NVNI,NVNI,Nvni Group Limited Ordinary Shares,XNAS,CS,True,likely_chartable
OPTX,OPTX,"Syntec Optics Holdings, Inc. Class A Common Stock",XNAS,CS,True,likely_chartable
SES,SES,SES AI Corporation,XNYS,CS,True,likely_chartable
CTM,CTM,"Castellum, Inc.",XASE,CS,True,likely_chartable
BDMD,BDMD,Baird Medical Investment Holdings Ltd Ordinary Share,XNAS,CS,True,likely_chartable
SMLR^26,SMLR,"Semler Scientific, Inc.",XNAS,CS,False,likely_chartable
OPTT,OPTT,"Ocean Power Technologies, Inc.",XASE,CS,True,likely_chartable
RR,RR,Richtech Robotics Inc. Class B Common Stock,XNAS,CS,True,likely_chartable
AMPX,AMPX,"Amprius Technologies, Inc.",XNYS,CS,True,likely_chartable
ONDS,ONDS,Ondas Inc. Common Stock,XNAS,CS,True,likely_chartable
VATE,VATE,INNOVATE Corp.,XNYS,CS,True,likely_chartable
AGL,AGL,"agilon health, inc.",XNYS,CS,True,likely_chartable
GRAL,GRAL,"GRAIL, Inc. Common Stock",XNAS,CS,True,likely_chartable
ABAT,ABAT,American Battery Technology Company Common Stock,XNAS,CS,True,likely_chartable
TEM,TEM,"Tempus AI, Inc. Class A Common Stock",XNAS,CS,True,likely_chartable
OPFI,OPFI,OppFi Inc.,XNYS,CS,True,likely_chartable
WRD,WRD,WeRide Inc. American Depositary Shares,XNAS,ADRC,True,likely_chartable
HIMS,HIMS,"Hims & Hers Health, Inc.",XNYS,CS,True,likely_chartable
DOMH,DOMH,Dominari Holdings Inc. Common Stock,XNAS,CS,True,likely_chartable
PRCH,PRCH,"Porch Group, Inc. Common Stock",XNAS,CS,True,likely_chartable
DGNX,DGNX,Diginex Limited Ordinary Shares,XNAS,CS,True,likely_chartable
TUYA,TUYA,"Tuya Inc. American Depositary Shares, each representing one Class A Ordinary Share",XNYS,ADRC,True,likely_chartable
PCLA,PCLA,PicoCELA Inc. American Depositary Shares,XNAS,ADRC,True,likely_chartable
HLF,HLF,Herbalife Ltd.,XNYS,CS,True,likely_chartable
CYD,CYD,China Yuchai International Ltd.,XNYS,CS,True,likely_chartable
WCT,WCT,Wellchange Holdings Company Limited Class A Ordinary shares,XNAS,CS,True,likely_chartable
MLYS,MLYS,"Mineralys Therapeutics, Inc. Common Stock",XNAS,CS,True,likely_chartable
HIT,HIT,"Health In Tech, Inc. Class A Common Stock",XNAS,CS,True,likely_chartable
PEPG,PEPG,PepGen Inc. Common Stock,XNAS,CS,True,likely_chartable
ZLAB,ZLAB,Zai Lab Limited American Depositary Shares,XNAS,ADRC,True,likely_chartable
XERS,XERS,"Xeris Biopharma Holdings, Inc. Common Stock",XNAS,CS,True,likely_chartable
ESTA,ESTA,Establishment Labs Holdings Inc.,XNAS,CS,True,likely_chartable
TRVI,TRVI,"Trevi Therapeutics, Inc. Common Stock",XNAS,CS,True,likely_chartable
SNDK,SNDK,Sandisk Corporation Common Stock,XNAS,CS,True,likely_chartable
MASS,MASS,908 Devices Inc. Common Stock,XNAS,CS,True,likely_chartable
CRVO,CRVO,CervoMed Inc. Common Stock,XNAS,CS,True,likely_chartable
JYD,JYD,Jayud Global Logistics Limited Class A Ordinary Shares,XNAS,CS,True,likely_chartable
AGX,AGX,"Argan, Inc",XNYS,CS,True,likely_chartable
TNXP,TNXP,Tonix Pharmaceuticals Holding Corp.,XNAS,CS,True,likely_chartable
IBTA,IBTA,"Ibotta, Inc.",XNYS,CS,True,likely_chartable
LOAR,LOAR,Loar Holdings Inc.,XNYS,CS,True,likely_chartable
ALHC,ALHC,"Alignment Healthcare, Inc. Common Stock",XNAS,CS,True,likely_chartable
PPTA,PPTA,Perpetua Resources Corp. Common Shares,XNAS,CS,True,likely_chartable
SPRY,SPRY,"ARS Pharmaceuticals, Inc. Common Stock",XNAS,CS,True,likely_chartable
CERT,CERT,"Certara, Inc. Common Stock",XNAS,CS,True,likely_chartable
TMDX,TMDX,"TransMedics Group, Inc. Common Stock",XNAS,CS,True,likely_chartable
LOVE,LOVE,The Lovesac Company Common Stock,XNAS,CS,True,likely_chartable
NN,NN,NextNav Inc. Common Stock,XNAS,CS,True,likely_chartable
MRX,MRX,Marex Group Limited Ordinary Shares,XNAS,CS,True,likely_chartable
DNA,DNA,"Ginkgo Bioworks Holdings, Inc.",XNYS,CS,True,likely_chartable
HNRG,HNRG,Hallador Energy Company,XNAS,CS,True,likely_chartable
TTAN,TTAN,"ServiceTitan, Inc. Class A Common Stock",XNAS,CS,True,likely_chartable
KROS,KROS,"Keros Therapeutics, Inc. Common Stock",XNAS,CS,True,likely_chartable
HTZ,HTZ,"Hertz Global Holdings, Inc Common Stock",XNAS,CS,True,likely_chartable
SRAD,SRAD,Sportradar Group AG Class A Ordinary Shares,XNAS,CS,True,likely_chartable
STRL,STRL,"Sterling Infrastructure, Inc. Common Stock",XNAS,CS,True,likely_chartable
SLP,SLP,"Simulations Plus, Inc.",XNAS,CS,True,likely_chartable
FWRG,FWRG,"First Watch Restaurant Group, Inc. Common Stock",XNAS,CS,True,likely_chartable
NUTX,NUTX,Nutex Health Inc. Common Stock,XNAS,CS,True,likely_chartable
ORLA^26,ORLA,Orla Mining Ltd.,XASE,CS,False,likely_chartable
PONY,PONY,Pony AI Inc. American Depositary Shares,XNAS,ADRC,True,likely_chartable
BYRN,BYRN,"Byrna Technologies, Inc. Common Stock",XNAS,CS,True,likely_chartable
OST,OST,"Ostin Technology Group Co., Ltd. Class A Ordinary Shares",XNAS,CS,True,likely_chartable
UPXI,UPXI,"Upexi, Inc. Common Stock",XNAS,CS,True,likely_chartable
NTCL,NTCL,NETCLASS TECHNOLOGY INC Class A Ordinary Shares,XNAS,CS,True,likely_chartable
TDUP,TDUP,ThredUp Inc. Class A Common Stock,XNAS,CS,True,likely_chartable
ASST,ASST,"Strive, Inc. Class A Common Stock",XNAS,CS,True,likely_chartable
KIDZ,KIDZ,KIDZ AI Inc. Class B Common Stock,XNAS,CS,True,likely_chartable
NXTT,NXTT,Next Technology Holding Inc. Ordinary Shares,XNAS,CS,True,likely_chartable
SBET,SBET,"Sharplink, Inc. Common Stock",XNAS,CS,True,likely_chartable
CRWV,CRWV,"CoreWeave, Inc. Class A Common Stock",XNAS,CS,True,likely_chartable
SPRO,SPRO,"Spero Therapeutics, Inc. Common Stock",XNAS,CS,True,likely_chartable
PHAT,PHAT,"Phathom Pharmaceuticals, Inc. Common Stock",XNAS,CS,True,likely_chartable
THTX^25,THTX,Theratechnologies Inc. Common,XNAS,CS,False,likely_chartable
CRCL,CRCL,"Circle Internet Group, Inc.",XNYS,CS,True,likely_chartable
NEON,NEON,Neonode Inc. Common Stock,XNAS,CS,True,likely_chartable
PROK,PROK,ProKidney Corp. Class A Ordinary Shares,XNAS,CS,True,likely_chartable
BMNR,BMNR,"BitMine Immersion Technologies, Inc.",XNYS,CS,True,likely_chartable
VOR,VOR,Vor Biopharma Inc. Common Stock,XNAS,CS,True,likely_chartable
LVWR,LVWR,"LiveWire Group, Inc.",XNYS,CS,True,likely_chartable
INKT,INKT,"MiNK Therapeutics, Inc. Common Stock",XNAS,CS,True,likely_chartable
BTCS,BTCS,BTCS Inc. Common Stock,XNAS,CS,True,likely_chartable
SRFM,SRFM,Surf Air Mobility Inc.,XNYS,CS,True,likely_chartable
SY,SY,So-Young International Inc. American Depository Shares,XNAS,ADRC,True,likely_chartable
STEM,STEM,"Stem, Inc.",XNYS,CS,True,likely_chartable
INZY^25,INZY,"Inozyme Pharma, Inc. Common Stock",XNAS,CS,False,likely_chartable
JOBY,JOBY,"Joby Aviation, Inc.",XNYS,CS,True,likely_chartable
ABVX,ABVX,Abivax SA American Depositary Shares,XNAS,ADRC,True,likely_chartable
MP,MP,MP Materials Corp.,XNYS,CS,True,likely_chartable
ALAB,ALAB,"Astera Labs, Inc. Common Stock",XNAS,CS,True,likely_chartable
LIDR,LIDR,"AEye, Inc. Class A Common Stock",XNAS,CS,True,likely_chartable
NB,NB,NioCorp Developments Ltd. Common Stock,XNAS,CS,True,likely_chartable
SLDP,SLDP,"Solid Power, Inc. Class A Common Stock",XNAS,CS,True,likely_chartable
ZEPP,ZEPP,"Zepp Health Corporation American depositary shares, each representing sixteen Class A ordinary shares",XNYS,ADRC,True,likely_chartable
CGTX,CGTX,"Cognition Therapeutics, Inc. Common Stock",XNAS,CS,True,likely_chartable
